"date","precipitation","air_temp_mean","air_temp_max","air_temp_min","source","date-2"
"1888-08-09",0,52,66,39,"hospital","1888-08-09"
"1888-08-10",0,52,72,34,"hospital","1888-08-10"
"1888-08-11",0,55,72,41,"hospital","1888-08-11"
"1888-08-12",7.6200003027915955,55,64,46,"hospital","1888-08-12"
"1888-08-13",0,54,75,34,"hospital","1888-08-13"
"1888-08-14",0,64,86,43,"hospital","1888-08-14"
"1888-08-15",1.5239999659359453,70,82,59,"hospital","1888-08-15"
"1888-08-16",0,86,100,72,"hospital","1888-08-16"
"1888-08-17",0.2539999943226576,72,88,55,"hospital","1888-08-17"
"1888-08-18",0,64,81,48,"hospital","1888-08-18"
"1888-08-19",0,68,88,48,"hospital","1888-08-19"
"1888-08-20",0,70,88,54,"hospital","1888-08-20"
"1888-08-21",0,68,90,48,"hospital","1888-08-21"
"1888-08-22",0,48,68,30,"hospital","1888-08-22"
"1888-08-23",0,50,77,25,"hospital","1888-08-23"
"1888-08-24",0,64,86,43,"hospital","1888-08-24"
"1888-08-25",0,70,95,45,"hospital","1888-08-25"
"1888-08-26",1.5239999659359453,79,100,57,"hospital","1888-08-26"
"1888-08-27",0,68,82,54,"hospital","1888-08-27"
"1888-08-28",0,52,79,27,"hospital","1888-08-28"
"1888-08-29",0,63,90,37,"hospital","1888-08-29"
"1888-08-30",0,77,99,55,"hospital","1888-08-30"
"1888-08-31",0,64,79,52,"hospital","1888-08-31"
"1888-09-01",0,NULL,NULL,NULL,"hospital","1888-09-01"
"1888-09-02",0,NULL,NULL,NULL,"hospital","1888-09-02"
"1888-09-03",0,NULL,NULL,NULL,"hospital","1888-09-03"
"1888-09-04",0,NULL,NULL,NULL,"hospital","1888-09-04"
"1888-09-05",0,NULL,NULL,NULL,"hospital","1888-09-05"
"1888-09-06",0,NULL,NULL,NULL,"hospital","1888-09-06"
"1888-09-07",0,NULL,NULL,NULL,"hospital","1888-09-07"
"1888-09-08",0,NULL,NULL,NULL,"hospital","1888-09-08"
"1888-09-09",0,NULL,NULL,NULL,"hospital","1888-09-09"
"1888-09-10",0,NULL,NULL,NULL,"hospital","1888-09-10"
"1888-09-11",0,NULL,NULL,NULL,"hospital","1888-09-11"
"1888-09-12",0,NULL,NULL,NULL,"hospital","1888-09-12"
"1888-09-13",0,NULL,NULL,NULL,"hospital","1888-09-13"
"1888-09-14",0,NULL,NULL,NULL,"hospital","1888-09-14"
"1888-09-15",0,NULL,NULL,NULL,"hospital","1888-09-15"
"1888-09-16",0,NULL,NULL,NULL,"hospital","1888-09-16"
"1888-09-17",0,NULL,NULL,NULL,"hospital","1888-09-17"
"1888-09-18",0,NULL,NULL,NULL,"hospital","1888-09-18"
"1888-09-19",0,NULL,NULL,NULL,"hospital","1888-09-19"
"1888-09-20",0,NULL,NULL,NULL,"hospital","1888-09-20"
"1888-09-21",0,NULL,NULL,NULL,"hospital","1888-09-21"
"1888-09-22",0,NULL,NULL,NULL,"hospital","1888-09-22"
"1888-09-23",0,NULL,NULL,NULL,"hospital","1888-09-23"
"1888-09-24",0,NULL,NULL,NULL,"hospital","1888-09-24"
"1888-09-25",0,NULL,NULL,NULL,"hospital","1888-09-25"
"1888-09-26",0,NULL,NULL,NULL,"hospital","1888-09-26"
"1888-09-27",0,NULL,NULL,NULL,"hospital","1888-09-27"
"1888-09-28",0,NULL,NULL,NULL,"hospital","1888-09-28"
"1888-09-29",0,NULL,NULL,NULL,"hospital","1888-09-29"
"1888-09-30",0,NULL,NULL,NULL,"hospital","1888-09-30"
"1888-10-01",0,37,55,19,"hospital","1888-10-01"
"1888-10-02",0,19,28,12,"hospital","1888-10-02"
"1888-10-03",0,16,27,5,"hospital","1888-10-03"
"1888-10-04",0,32,59,5,"hospital","1888-10-04"
"1888-10-05",3.8100001513957977,32,43,23,"hospital","1888-10-05"
"1888-10-06",9.65199987888336,28,43,16,"hospital","1888-10-06"
"1888-10-07",0,37,55,21,"hospital","1888-10-07"
"1888-10-08",0,28,43,16,"hospital","1888-10-08"
"1888-10-09",0,16,34,0,"hospital","1888-10-09"
"1888-10-10",0,23,48,-1,"hospital","1888-10-10"
"1888-10-11",0,27,41,14,"hospital","1888-10-11"
"1888-10-12",1.2700000189244747,25,30,19,"hospital","1888-10-12"
"1888-10-13",1.2700000189244747,25,34,16,"hospital","1888-10-13"
"1888-10-14",0,30,48,12,"hospital","1888-10-14"
"1888-10-15",7.365999788045883,25,36,14,"hospital","1888-10-15"
"1888-10-16",0,32,46,19,"hospital","1888-10-16"
"1888-10-17",0,25,34,18,"hospital","1888-10-17"
"1888-10-18",13.207999515533446,25,37,12,"hospital","1888-10-18"
"1888-10-19",0,27,39,16,"hospital","1888-10-19"
"1888-10-20",0.5079999886453151,14,25,3,"hospital","1888-10-20"
"1888-10-21",0,5,19,-7,"hospital","1888-10-21"
"1888-10-22",0,16,25,7,"hospital","1888-10-22"
"1888-10-23",1.5239999659359453,18,23,12,"hospital","1888-10-23"
"1888-10-24",0,27,48,7,"hospital","1888-10-24"
"1888-10-25",0,36,59,12,"hospital","1888-10-25"
"1888-10-26",0,39,52,28,"hospital","1888-10-26"
"1888-10-27",23.87599993944168,37,57,19,"hospital","1888-10-27"
"1888-10-28",0,18,27,10,"hospital","1888-10-28"
"1888-10-29",0,25,39,10,"hospital","1888-10-29"
"1888-10-30",0,21,41,1,"hospital","1888-10-30"
"1888-10-31",0,48,73,25,"hospital","1888-10-31"
"1888-11-01",0,54,70,39,"hospital","1888-11-01"
"1888-11-02",5.5879999697208405,45,64,25,"hospital","1888-11-02"
"1888-11-03",0,27,39,14,"hospital","1888-11-03"
"1888-11-04",0,30,50,12,"hospital","1888-11-04"
"1888-11-05",0,41,57,27,"hospital","1888-11-05"
"1888-11-06",8.636000090837479,36,59,14,"hospital","1888-11-06"
"1888-11-07",0,16,32,0,"hospital","1888-11-07"
"1888-11-08",11.175999939441681,18,23,14,"hospital","1888-11-08"
"1888-11-09",25.907999515533447,19,25,14,"hospital","1888-11-09"
"1888-11-10",2.7939999848604202,14,25,3,"hospital","1888-11-10"
"1888-11-11",3.0479999318718907,14,25,5,"hospital","1888-11-11"
"1888-11-12",0,19,39,1,"hospital","1888-11-12"
"1888-11-13",0,23,43,3,"hospital","1888-11-13"
"1888-11-14",0,30,46,16,"hospital","1888-11-14"
"1888-11-15",0.5079999886453151,25,45,5,"hospital","1888-11-15"
"1888-11-16",0.7619999829679727,3,16,-9,"hospital","1888-11-16"
"1888-11-17",0,-7,5,-18,"hospital","1888-11-17"
"1888-11-18",4.3180000454187395,-3,5,-10,"hospital","1888-11-18"
"1888-11-19",0,7,16,-1,"hospital","1888-11-19"
"1888-11-20",0,-7,7,-21,"hospital","1888-11-20"
"1888-11-21",0,-9,7,-25,"hospital","1888-11-21"
"1888-11-22",0,-3,14,-21,"hospital","1888-11-22"
"1888-11-23",0,0,18,-16,"hospital","1888-11-23"
"1888-11-24",0,3,25,-16,"hospital","1888-11-24"
"1888-11-25",0,7,18,-3,"hospital","1888-11-25"
"1888-11-26",0,3,16,-9,"hospital","1888-11-26"
"1888-11-27",0,1,14,-9,"hospital","1888-11-27"
"1888-11-28",0.5079999886453151,12,27,0,"hospital","1888-11-28"
"1888-11-29",0,9,16,1,"hospital","1888-11-29"
"1888-11-30",1.0159999772906303,9,18,0,"hospital","1888-11-30"
"1888-12-01",0,3,12,-3,"hospital","1888-12-01"
"1888-12-02",0,1,9,-5,"hospital","1888-12-02"
"1888-12-03",0,3,10,-3,"hospital","1888-12-03"
"1888-12-04",0,7,23,-7,"hospital","1888-12-04"
"1888-12-05",3.5560000151395794,7,18,-3,"hospital","1888-12-05"
"1888-12-06",0,1,12,-9,"hospital","1888-12-06"
"1888-12-07",0,10,21,0,"hospital","1888-12-07"
"1888-12-08",0,10,19,1,"hospital","1888-12-08"
"1888-12-09",0,5,12,0,"hospital","1888-12-09"
"1888-12-10",0,7,21,-5,"hospital","1888-12-10"
"1888-12-11",0,-5,9,-18,"hospital","1888-12-11"
"1888-12-12",0.2539999943226576,-7,1,-16,"hospital","1888-12-12"
"1888-12-13",0,-19,-3,-36,"hospital","1888-12-13"
"1888-12-14",0,-7,14,-27,"hospital","1888-12-14"
"1888-12-15",1.7780000075697897,0,16,-14,"hospital","1888-12-15"
"1888-12-16",21.33599933385849,16,25,7,"hospital","1888-12-16"
"1888-12-17",1.2700000189244747,3,18,-10,"hospital","1888-12-17"
"1888-12-18",0.2539999943226576,-12,-5,-19,"hospital","1888-12-18"
"1888-12-19",0,-19,-3,-36,"hospital","1888-12-19"
"1888-12-20",0,-9,1,-19,"hospital","1888-12-20"
"1888-12-21",0,-9,5,-23,"hospital","1888-12-21"
"1888-12-22",0,-12,5,-28,"hospital","1888-12-22"
"1888-12-23",0,10,32,-10,"hospital","1888-12-23"
"1888-12-24",1.5239999659359453,10,32,-10,"hospital","1888-12-24"
"1888-12-25",5.333999833464622,16,28,5,"hospital","1888-12-25"
"1888-12-26",11.429999697208403,16,36,-3,"hospital","1888-12-26"
"1888-12-27",2.0319999545812606,-3,7,-14,"hospital","1888-12-27"
"1888-12-28",0,-10,0,-21,"hospital","1888-12-28"
"1888-12-29",0,-10,-3,-16,"hospital","1888-12-29"
"1888-12-30",0,-3,10,-16,"hospital","1888-12-30"
"1888-12-31",0.5079999886453151,1,9,-5,"hospital","1888-12-31"
"1889-01-01",0,-3,7,-12,"hospital","1889-01-01"
"1889-01-02",0,5,25,-14,"hospital","1889-01-02"
"1889-01-03",0,10,25,-3,"hospital","1889-01-03"
"1889-01-04",0,7,19,-3,"hospital","1889-01-04"
"1889-01-05",0,5,12,0,"hospital","1889-01-05"
"1889-01-06",0.7619999829679727,5,10,0,"hospital","1889-01-06"
"1889-01-07",0.2539999943226576,0,5,-5,"hospital","1889-01-07"
"1889-01-08",0,7,18,-3,"hospital","1889-01-08"
"1889-01-09",8.889999848604202,0,5,-5,"hospital","1889-01-09"
"1889-01-10",8.636000090837479,-18,-10,-25,"hospital","1889-01-10"
"1889-01-11",0,-12,0,-23,"hospital","1889-01-11"
"1889-01-12",0,-14,1,-28,"hospital","1889-01-12"
"1889-01-13",0,-5,1,-10,"hospital","1889-01-13"
"1889-01-14",0,-7,0,-12,"hospital","1889-01-14"
"1889-01-15",0,3,19,-12,"hospital","1889-01-15"
"1889-01-16",5.5879999697208405,19,37,3,"hospital","1889-01-16"
"1889-01-17",0,-3,1,-9,"hospital","1889-01-17"
"1889-01-18",0,-16,-9,-21,"hospital","1889-01-18"
"1889-01-19",0.2539999943226576,-23,-7,-37,"hospital","1889-01-19"
"1889-01-20",0,-14,-5,-23,"hospital","1889-01-20"
"1889-01-21",0,-25,-16,-34,"hospital","1889-01-21"
"1889-01-22",NULL,NULL,NULL,NULL,"hospital","1889-01-22"
"1889-01-23",0,3,21,-12,"hospital","1889-01-23"
"1889-01-24",0,5,19,-7,"hospital","1889-01-24"
"1889-01-25",0,7,23,-9,"hospital","1889-01-25"
"1889-01-26",0,0,7,-5,"hospital","1889-01-26"
"1889-01-27",0,-10,-5,-16,"hospital","1889-01-27"
"1889-01-28",3.0479999318718907,-14,-3,-23,"hospital","1889-01-28"
"1889-01-29",0.2539999943226576,-12,0,-25,"hospital","1889-01-29"
"1889-01-30",0,-12,1,-27,"hospital","1889-01-30"
"1889-01-31",1.2700000189244747,-14,-5,-21,"hospital","1889-01-31"
"1889-02-01",NULL,NULL,NULL,NULL,"hospital","1889-02-01"
"1889-02-02",0,-57,-57,-57,"hospital","1889-02-02"
"1889-02-03",0,-5,1,-12,"hospital","1889-02-03"
"1889-02-04",0,0,18,-16,"hospital","1889-02-04"
"1889-02-05",3.0479999318718907,-37,-27,-46,"hospital","1889-02-05"
"1889-02-06",0,-41,-25,-55,"hospital","1889-02-06"
"1889-02-07",1.0159999772906303,-23,-5,-39,"hospital","1889-02-07"
"1889-02-08",0,-16,-1,-28,"hospital","1889-02-08"
"1889-02-09",0,-14,-3,-23,"hospital","1889-02-09"
"1889-02-10",2.2860000908374785,-57,-57,-57,"hospital","1889-02-10"
"1889-02-11",0,-57,-57,-57,"hospital","1889-02-11"
"1889-02-12",5.080000075697899,-16,3,-34,"hospital","1889-02-12"
"1889-02-13",0,-57,-57,-57,"hospital","1889-02-13"
"1889-02-14",1.0159999772906303,-57,-57,-57,"hospital","1889-02-14"
"1889-02-15",0,-10,10,-30,"hospital","1889-02-15"
"1889-02-16",0,7,23,-7,"hospital","1889-02-16"
"1889-02-17",0,-5,0,-9,"hospital","1889-02-17"
"1889-02-18",0,-19,-5,-32,"hospital","1889-02-18"
"1889-02-19",0,-57,-57,-57,"hospital","1889-02-19"
"1889-02-20",14.224000060558318,-57,-57,-57,"hospital","1889-02-20"
"1889-02-21",0,-57,-57,-57,"hospital","1889-02-21"
"1889-02-22",0,-57,-57,-57,"hospital","1889-02-22"
"1889-02-23",0.2539999943226576,-57,-57,-57,"hospital","1889-02-23"
"1889-02-24",0,-57,-36,-77,"hospital","1889-02-24"
"1889-02-25",0,-32,-14,-50,"hospital","1889-02-25"
"1889-02-26",3.0479999318718907,-9,9,-27,"hospital","1889-02-26"
"1889-02-27",0,9,25,-7,"hospital","1889-02-27"
"1889-02-28",0,-7,18,-32,"hospital","1889-02-28"
"1889-03-01",NULL,NULL,NULL,NULL,"hospital","1889-03-01"
"1889-03-02",7.365999788045883,7,14,0,"hospital","1889-03-02"
"1889-03-03",0,-3,14,-21,"hospital","1889-03-03"
"1889-03-04",0,1,12,-7,"hospital","1889-03-04"
"1889-03-05",0,12,25,0,"hospital","1889-03-05"
"1889-03-06",0,7,21,-5,"hospital","1889-03-06"
"1889-03-07",1.0159999772906303,3,14,-5,"hospital","1889-03-07"
"1889-03-08",0,-10,-1,-18,"hospital","1889-03-08"
"1889-03-09",0,-10,-3,-18,"hospital","1889-03-09"
"1889-03-10",0.5079999886453151,-7,3,-18,"hospital","1889-03-10"
"1889-03-11",0,1,23,-18,"hospital","1889-03-11"
"1889-03-12",0,19,37,1,"hospital","1889-03-12"
"1889-03-13",0,14,28,1,"hospital","1889-03-13"
"1889-03-14",0,21,45,-1,"hospital","1889-03-14"
"1889-03-15",0,32,59,5,"hospital","1889-03-15"
"1889-03-16",0,36,59,14,"hospital","1889-03-16"
"1889-03-17",0,21,32,10,"hospital","1889-03-17"
"1889-03-18",0,21,37,7,"hospital","1889-03-18"
"1889-03-19",0,23,43,5,"hospital","1889-03-19"
"1889-03-20",0,18,43,-5,"hospital","1889-03-20"
"1889-03-21",0,10,27,-5,"hospital","1889-03-21"
"1889-03-22",0,21,43,0,"hospital","1889-03-22"
"1889-03-23",0,25,48,1,"hospital","1889-03-23"
"1889-03-24",0,36,54,18,"hospital","1889-03-24"
"1889-03-25",0,21,52,-7,"hospital","1889-03-25"
"1889-03-26",0,25,55,-3,"hospital","1889-03-26"
"1889-03-27",0,28,55,3,"hospital","1889-03-27"
"1889-03-28",0,3,21,-12,"hospital","1889-03-28"
"1889-03-29",4.82599993944168,-1,10,-12,"hospital","1889-03-29"
"1889-03-30",0,-3,19,-25,"hospital","1889-03-30"
"1889-03-31",3.3019998788833615,3,9,0,"hospital","1889-03-31"
"1889-04-01",0.2539999943226576,10,23,-1,"hospital","1889-04-01"
"1889-04-02",0,21,36,9,"hospital","1889-04-02"
"1889-04-03",2.0319999545812606,12,23,3,"hospital","1889-04-03"
"1889-04-04",0,10,21,0,"hospital","1889-04-04"
"1889-04-05",1.7780000075697897,0,10,-10,"hospital","1889-04-05"
"1889-04-06",0,7,36,-21,"hospital","1889-04-06"
"1889-04-07",0,23,46,1,"hospital","1889-04-07"
"1889-04-08",0,34,54,14,"hospital","1889-04-08"
"1889-04-09",1.7780000075697897,37,52,25,"hospital","1889-04-09"
"1889-04-10",0,36,63,10,"hospital","1889-04-10"
"1889-04-11",0,45,63,28,"hospital","1889-04-11"
"1889-04-12",16.76400066614151,32,48,16,"hospital","1889-04-12"
"1889-04-13",0,25,48,3,"hospital","1889-04-13"
"1889-04-14",0,21,48,-3,"hospital","1889-04-14"
"1889-04-15",0,28,54,3,"hospital","1889-04-15"
"1889-04-16",0,36,63,10,"hospital","1889-04-16"
"1889-04-17",0,45,68,21,"hospital","1889-04-17"
"1889-04-18",0,46,75,19,"hospital","1889-04-18"
"1889-04-19",3.5560000151395794,54,63,45,"hospital","1889-04-19"
"1889-04-20",0,48,72,27,"hospital","1889-04-20"
"1889-04-21",0,30,43,18,"hospital","1889-04-21"
"1889-04-22",0,27,48,7,"hospital","1889-04-22"
"1889-04-23",0,43,70,16,"hospital","1889-04-23"
"1889-04-24",0,37,55,21,"hospital","1889-04-24"
"1889-04-25",1.0159999772906303,18,28,9,"hospital","1889-04-25"
"1889-04-26",0,27,55,0,"hospital","1889-04-26"
"1889-04-27",0,37,52,25,"hospital","1889-04-27"
"1889-04-28",0.7619999829679727,23,30,18,"hospital","1889-04-28"
"1889-04-29",0.2539999943226576,14,23,7,"hospital","1889-04-29"
"1889-04-30",0,18,30,5,"hospital","1889-04-30"
"1889-05-01",0,16,36,-1,"hospital","1889-05-01"
"1889-05-02",0.2539999943226576,14,27,1,"hospital","1889-05-02"
"1889-05-03",0,28,54,3,"hospital","1889-05-03"
"1889-05-04",0,37,61,16,"hospital","1889-05-04"
"1889-05-05",0,57,81,34,"hospital","1889-05-05"
"1889-05-06",0,66,93,41,"hospital","1889-05-06"
"1889-05-07",0,73,95,52,"hospital","1889-05-07"
"1889-05-08",0,77,99,55,"hospital","1889-05-08"
"1889-05-09",0,75,95,57,"hospital","1889-05-09"
"1889-05-10",13.207999515533446,81,99,64,"hospital","1889-05-10"
"1889-05-11",0.2539999943226576,57,72,43,"hospital","1889-05-11"
"1889-05-12",0,50,70,32,"hospital","1889-05-12"
"1889-05-13",1.0159999772906303,45,54,37,"hospital","1889-05-13"
"1889-05-14",0,52,68,36,"hospital","1889-05-14"
"1889-05-15",0,52,72,32,"hospital","1889-05-15"
"1889-05-16",41.40199987888336,61,84,37,"hospital","1889-05-16"
"1889-05-17",0,79,100,57,"hospital","1889-05-17"
"1889-05-18",2.2860000908374785,82,100,64,"hospital","1889-05-18"
"1889-05-19",0,57,72,43,"hospital","1889-05-19"
"1889-05-20",0,41,54,28,"hospital","1889-05-20"
"1889-05-21",0,25,34,16,"hospital","1889-05-21"
"1889-05-22",7.112000030279159,25,45,5,"hospital","1889-05-22"
"1889-05-23",0.2539999943226576,27,45,9,"hospital","1889-05-23"
"1889-05-24",0,43,59,28,"hospital","1889-05-24"
"1889-05-25",0,30,48,12,"hospital","1889-05-25"
"1889-05-26",0,36,61,12,"hospital","1889-05-26"
"1889-05-27",5.5879999697208405,34,45,25,"hospital","1889-05-27"
"1889-05-28",0,23,41,5,"hospital","1889-05-28"
"1889-05-29",0,21,30,14,"hospital","1889-05-29"
"1889-05-30",0,14,23,5,"hospital","1889-05-30"
"1889-05-31",52.069998788833615,19,32,7,"hospital","1889-05-31"
"1889-06-01",0,23,41,7,"hospital","1889-06-01"
"1889-06-02",6.603999757766723,30,43,19,"hospital","1889-06-02"
"1889-06-03",0,41,54,28,"hospital","1889-06-03"
"1889-06-04",0.2539999943226576,32,46,19,"hospital","1889-06-04"
"1889-06-05",0,41,59,25,"hospital","1889-06-05"
"1889-06-06",0,50,77,23,"hospital","1889-06-06"
"1889-06-07",0,64,77,52,"hospital","1889-06-07"
"1889-06-08",0,55,66,46,"hospital","1889-06-08"
"1889-06-09",51.815999031066895,57,73,41,"hospital","1889-06-09"
"1889-06-10",0.2539999943226576,37,46,28,"hospital","1889-06-10"
"1889-06-11",0,54,72,36,"hospital","1889-06-11"
"1889-06-12",0,57,79,36,"hospital","1889-06-12"
"1889-06-13",0,61,88,36,"hospital","1889-06-13"
"1889-06-14",0,70,86,54,"hospital","1889-06-14"
"1889-06-15",11.429999697208403,70,84,55,"hospital","1889-06-15"
"1889-06-16",9.905999636650085,64,75,55,"hospital","1889-06-16"
"1889-06-17",0,70,81,59,"hospital","1889-06-17"
"1889-06-18",31.75,70,86,54,"hospital","1889-06-18"
"1889-06-19",0.5079999886453151,79,95,63,"hospital","1889-06-19"
"1889-06-20",0,66,82,52,"hospital","1889-06-20"
"1889-06-21",0,45,52,37,"hospital","1889-06-21"
"1889-06-22",0,57,82,32,"hospital","1889-06-22"
"1889-06-23",0,68,86,52,"hospital","1889-06-23"
"1889-06-24",4.572000181674957,70,90,52,"hospital","1889-06-24"
"1889-06-25",0,72,88,55,"hospital","1889-06-25"
"1889-06-26",8.127999818325042,73,90,57,"hospital","1889-06-26"
"1889-06-27",0,75,90,61,"hospital","1889-06-27"
"1889-06-28",NULL,NULL,NULL,NULL,"hospital","1889-06-28"
"1889-06-29",NULL,NULL,NULL,NULL,"hospital","1889-06-29"
"1889-06-30",NULL,NULL,NULL,NULL,"hospital","1889-06-30"
"1889-07-01",NULL,NULL,NULL,NULL,"hospital","1889-07-01"
"1889-07-02",NULL,NULL,NULL,NULL,"hospital","1889-07-02"
"1889-07-03",NULL,NULL,NULL,NULL,"hospital","1889-07-03"
"1889-07-04",NULL,NULL,NULL,NULL,"hospital","1889-07-04"
"1889-07-05",NULL,NULL,NULL,NULL,"hospital","1889-07-05"
"1889-07-06",NULL,NULL,NULL,NULL,"hospital","1889-07-06"
"1889-07-07",NULL,NULL,NULL,NULL,"hospital","1889-07-07"
"1889-07-08",NULL,NULL,NULL,NULL,"hospital","1889-07-08"
"1889-07-09",NULL,NULL,NULL,NULL,"hospital","1889-07-09"
"1889-07-10",NULL,NULL,NULL,NULL,"hospital","1889-07-10"
"1889-07-11",NULL,NULL,NULL,NULL,"hospital","1889-07-11"
"1889-07-12",NULL,NULL,NULL,NULL,"hospital","1889-07-12"
"1889-07-13",NULL,NULL,NULL,NULL,"hospital","1889-07-13"
"1889-07-14",NULL,NULL,NULL,NULL,"hospital","1889-07-14"
"1889-07-15",NULL,NULL,NULL,NULL,"hospital","1889-07-15"
"1889-07-16",NULL,NULL,NULL,NULL,"hospital","1889-07-16"
"1889-07-17",NULL,NULL,NULL,NULL,"hospital","1889-07-17"
"1889-07-18",NULL,NULL,NULL,NULL,"hospital","1889-07-18"
"1889-07-19",NULL,NULL,NULL,NULL,"hospital","1889-07-19"
"1889-07-20",NULL,NULL,NULL,NULL,"hospital","1889-07-20"
"1889-07-21",NULL,NULL,NULL,NULL,"hospital","1889-07-21"
"1889-07-22",NULL,NULL,NULL,NULL,"hospital","1889-07-22"
"1889-07-23",NULL,NULL,NULL,NULL,"hospital","1889-07-23"
"1889-07-24",NULL,NULL,NULL,NULL,"hospital","1889-07-24"
"1889-07-25",NULL,NULL,NULL,NULL,"hospital","1889-07-25"
"1889-07-26",NULL,NULL,NULL,NULL,"hospital","1889-07-26"
"1889-07-27",NULL,NULL,NULL,NULL,"hospital","1889-07-27"
"1889-07-28",NULL,NULL,NULL,NULL,"hospital","1889-07-28"
"1889-07-29",NULL,NULL,NULL,NULL,"hospital","1889-07-29"
"1889-07-30",NULL,NULL,NULL,NULL,"hospital","1889-07-30"
"1889-07-31",NULL,NULL,NULL,NULL,"hospital","1889-07-31"
"1889-08-01",NULL,NULL,NULL,NULL,"hospital","1889-08-01"
"1889-08-02",NULL,NULL,NULL,NULL,"hospital","1889-08-02"
"1889-08-03",NULL,NULL,NULL,NULL,"hospital","1889-08-03"
"1889-08-04",NULL,NULL,NULL,NULL,"hospital","1889-08-04"
"1889-08-05",NULL,NULL,NULL,NULL,"hospital","1889-08-05"
"1889-08-06",NULL,NULL,NULL,NULL,"hospital","1889-08-06"
"1889-08-07",NULL,NULL,NULL,NULL,"hospital","1889-08-07"
"1889-08-08",NULL,NULL,NULL,NULL,"hospital","1889-08-08"
"1889-08-09",NULL,NULL,NULL,NULL,"hospital","1889-08-09"
"1889-08-10",NULL,NULL,NULL,NULL,"hospital","1889-08-10"
"1889-08-11",NULL,NULL,NULL,NULL,"hospital","1889-08-11"
"1889-08-12",NULL,NULL,NULL,NULL,"hospital","1889-08-12"
"1889-08-13",NULL,NULL,NULL,NULL,"hospital","1889-08-13"
"1889-08-14",NULL,NULL,NULL,NULL,"hospital","1889-08-14"
"1889-08-15",NULL,NULL,NULL,NULL,"hospital","1889-08-15"
"1889-08-16",NULL,NULL,NULL,NULL,"hospital","1889-08-16"
"1889-08-17",NULL,NULL,NULL,NULL,"hospital","1889-08-17"
"1889-08-18",NULL,NULL,NULL,NULL,"hospital","1889-08-18"
"1889-08-19",NULL,NULL,NULL,NULL,"hospital","1889-08-19"
"1889-08-20",NULL,NULL,NULL,NULL,"hospital","1889-08-20"
"1889-08-21",NULL,NULL,NULL,NULL,"hospital","1889-08-21"
"1889-08-22",NULL,NULL,NULL,NULL,"hospital","1889-08-22"
"1889-08-23",NULL,NULL,NULL,NULL,"hospital","1889-08-23"
"1889-08-24",NULL,NULL,NULL,NULL,"hospital","1889-08-24"
"1889-08-25",NULL,NULL,NULL,NULL,"hospital","1889-08-25"
"1889-08-26",NULL,NULL,NULL,NULL,"hospital","1889-08-26"
"1889-08-27",NULL,NULL,NULL,NULL,"hospital","1889-08-27"
"1889-08-28",NULL,NULL,NULL,NULL,"hospital","1889-08-28"
